dataset,variant,variant_label,seed,split,threshold,n_clean_images,fp_images,fp_image_rate,n_predictions,mean_predictions_per_clean_image,mean_false_confidence
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.15,2988,446,0.14926372468471527,702,0.23493975903614459,0.3829606008156073
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.2,2988,384,0.12851405143737793,569,0.19042838018741634,0.4322132528980503
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.25,2988,347,0.11613119393587112,488,0.16331994645247658,0.4669929643268468
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.3,2988,311,0.10408300161361694,409,0.13688085676037484,0.5042839641967438
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.35,2988,283,0.09471218287944794,356,0.11914323962516733,0.5306381539682324
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.4,2988,251,0.08400268107652664,314,0.10508701472556894,0.5519383766089275
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.45,2988,210,0.07028112560510635,250,0.08366800535475234,0.5842962857484818
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.5,2988,176,0.05890227481722832,201,0.06726907630522089,0.6108448965039419
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.55,2988,137,0.04585006833076477,151,0.05053547523427041,0.6392953502421348
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.6,2988,93,0.031124498695135117,98,0.03279785809906292,0.6729639616547799
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.65,2988,58,0.019410977140069008,58,0.019410977242302542,0.7077414033741787
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.7,2988,31,0.010374832898378372,31,0.010374832663989291,0.7352210725507429
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.75,2988,9,0.0030120480805635452,9,0.0030120481927710845,0.7701265083418952
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.8,2988,1,0.00033467201865278184,1,0.00033467202141900936,0.8084339499473572
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,42,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.05,2988,664,0.2222222238779068,1629,0.5451807228915663,0.1964810455390615
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.1,2988,544,0.1820615828037262,1049,0.3510709504685408,0.2665212678414964
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.15,2988,461,0.154283806681633,762,0.25502008032128515,0.32094729990940396
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.2,2988,391,0.13085676729679108,585,0.19578313253012047,0.36573623890041285
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.25,2988,325,0.10876840353012085,454,0.15194109772423026,0.40617535397869897
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.3,2988,265,0.08868808299303055,351,0.11746987951807229,0.4447242817138335
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.35,2988,219,0.07329317182302475,276,0.09236947791164658,0.47746150098417117
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.4,2988,169,0.056559570133686066,209,0.06994645247657295,0.5106340996101142
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.45,2988,127,0.042503345757722855,152,0.050870147255689425,0.5436058224816072
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.5,2988,88,0.02945113740861416,106,0.03547523427041499,0.5741153381905466
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.55,2988,52,0.017402945086359978,62,0.020749665327978582,0.6110165369126105
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.6,2988,24,0.00803212821483612,27,0.009036144578313253,0.6582263619811447
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.65,2988,12,0.00401606410741806,13,0.004350736278447122,0.6943223751508273
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.7,2988,4,0.0013386880746111274,5,0.0016733601070950468,0.7174116969108582
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.75,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.05,2988,626,0.20950467884540558,1514,0.5066934404283802,0.20506608207639962
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.1,2988,494,0.1653279811143875,959,0.32095046854083,0.28270806243975294
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.15,2988,418,0.13989290595054626,715,0.2392904953145917,0.33730025220584203
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.2,2988,369,0.1234939768910408,552,0.18473895582329317,0.38595875733248564
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.25,2988,320,0.10709504783153534,443,0.14825970548862116,0.42593927092799755
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.3,2988,278,0.09303881973028183,359,0.12014725568942436,0.4618679476813686
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.35,2988,231,0.07730923593044281,291,0.09738955823293173,0.4935760053572376
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.4,2988,194,0.06492637097835541,235,0.07864792503346721,0.5214661787164973
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.45,2988,149,0.04986613243818283,175,0.05856760374832664,0.5545076916899
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.5,2988,113,0.03781794011592865,125,0.04183400267737617,0.5879158806800843
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.55,2988,73,0.024431057274341583,78,0.02610441767068273,0.6259217667273986
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.6,2988,37,0.012382864952087402,40,0.013386880856760375,0.6718745574355125
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.65,2988,21,0.007028112653642893,22,0.007362784471218206,0.7080916247584603
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.7,2988,12,0.00401606410741806,12,0.004016064257028112,0.7337623536586761
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.75,2988,3,0.001004016026854515,3,0.001004016064257028,0.7675337195396423
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,43,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.05,2988,530,0.1773761659860611,1203,0.4026104417670683,0.19784912192947846
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.1,2988,428,0.14323963224887848,760,0.2543507362784471,0.27156808538068283
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.15,2988,367,0.12282463163137436,556,0.18607764390896922,0.32630485596416664
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.2,2988,318,0.1064257025718689,449,0.15026773761713522,0.3626972781390549
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.25,2988,267,0.08935742825269699,350,0.11713520749665328,0.4024167393786567
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.3,2988,217,0.0726238265633583,272,0.09103078982597054,0.43886279851636467
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.35,2988,166,0.0555555559694767,205,0.06860776439089693,0.4762806938915718
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.4,2988,125,0.04183400422334671,152,0.050870147255689425,0.5109208077192307
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.45,2988,94,0.03145917132496834,110,0.03681392235609103,0.5445494551550258
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.5,2988,60,0.0200803205370903,69,0.023092369477911646,0.58750162349231
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.55,2988,43,0.014390897005796432,49,0.01639892904953146,0.6133700925476697
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.6,2988,22,0.00736278435215354,22,0.007362784471218206,0.6621995216066187
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.65,2988,12,0.00401606410741806,12,0.004016064257028112,0.6923328191041946
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.7,2988,5,0.0016733601223677397,5,0.0016733601070950468,0.7222532272338867
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.75,2988,1,0.00033467201865278184,1,0.00033467202141900936,0.7759267687797546
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.05,2988,492,0.16465863585472107,1127,0.3771753681392236,0.20856119632165623
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.1,2988,388,0.12985274195671082,706,0.2362784471218206,0.2896299304878577
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.15,2988,336,0.11244980245828629,530,0.17737617135207498,0.3450735753156104
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.2,2988,299,0.10006693750619888,422,0.14123159303882196,0.3894610873542691
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.25,2988,259,0.08668005466461182,330,0.11044176706827309,0.43577694793542227
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.3,2988,221,0.07396251708269119,274,0.09170013386880857,0.469224737943524
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.35,2988,181,0.060575634241104126,216,0.07228915662650602,0.507770768608208
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.4,2988,149,0.04986613243818283,177,0.05923694779116466,0.5365788242911215
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.45,2988,124,0.04149933159351349,141,0.04718875502008032,0.5646624374896922
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.5,2988,98,0.032797858119010925,108,0.03614457831325301,0.5909865310898533
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.55,2988,71,0.02376171387732029,72,0.024096385542168676,0.6253069738547007
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.6,2988,39,0.01305220928043127,40,0.013386880856760375,0.6693829149007797
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.65,2988,20,0.006693440489470959,20,0.006693440428380187,0.7143396705389022
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.7,2988,9,0.0030120480805635452,9,0.0030120481927710845,0.7624306281407675
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.75,2988,7,0.0023427042178809643,7,0.0023427041499330657,0.770441506590162
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p4_a4_combined,P4+A4 combined,44,test,0.95,2988,0,0.0,0,0.0,nan
