dataset,variant,seed,threshold,class_id,class_name,rank,confidence,cumulative_tp,cumulative_fp,precision,recall,n_targets_class
vsb_rarefirst,a2_colorjitter,43,0.8,6,knot_missing,9,0.837864339351654,8,1,0.8888888888888888,0.2,40
vsb_rarefirst,a2_colorjitter,43,0.8,6,knot_missing,10,0.8301137089729309,9,1,0.9,0.225,40
vsb_rarefirst,a2_colorjitter,43,0.8,6,knot_missing,11,0.8248820900917053,9,2,0.8181818181818182,0.225,40
vsb_rarefirst,a2_colorjitter,43,0.8,6,knot_missing,12,0.8221921920776367,10,2,0.8333333333333334,0.25,40
vsb_rarefirst,a2_colorjitter,43,0.8,6,knot_missing,13,0.8135765790939331,10,3,0.7692307692307693,0.25,40
vsb_rarefirst,a2_colorjitter,44,0.8,0,live_knot,1,0.8392820358276367,1,0,1.0,0.003355704697986577,298
vsb_rarefirst,a2_colorjitter,44,0.8,0,live_knot,2,0.832318127155304,2,0,1.0,0.006711409395973154,298
vsb_rarefirst,a2_colorjitter,44,0.8,0,live_knot,3,0.8150014877319336,3,0,1.0,0.010067114093959731,298
vsb_rarefirst,a2_colorjitter,44,0.8,0,live_knot,4,0.8135871887207031,4,0,1.0,0.013422818791946308,298
vsb_rarefirst,a2_colorjitter,44,0.8,0,live_knot,5,0.8086302280426025,5,0,1.0,0.016778523489932886,298
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,1,0.8996112942695618,1,0,1.0,0.0036900369003690036,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,2,0.882207989692688,2,0,1.0,0.007380073800738007,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,3,0.8813888430595398,3,0,1.0,0.01107011070110701,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,4,0.8803502917289734,4,0,1.0,0.014760147601476014,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,5,0.8769840002059937,5,0,1.0,0.01845018450184502,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,6,0.8755238652229309,6,0,1.0,0.02214022140221402,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,7,0.874517023563385,7,0,1.0,0.025830258302583026,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,8,0.8696817755699158,8,0,1.0,0.02952029520295203,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,9,0.8692885041236877,9,0,1.0,0.033210332103321034,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,10,0.8688876628875732,10,0,1.0,0.03690036900369004,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,11,0.8688036203384399,11,0,1.0,0.04059040590405904,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,12,0.8664211630821228,12,0,1.0,0.04428044280442804,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,13,0.8628278970718384,13,0,1.0,0.04797047970479705,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,14,0.8626163005828857,13,1,0.9285714285714286,0.04797047970479705,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,15,0.8608945608139038,14,1,0.9333333333333333,0.05166051660516605,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,16,0.8566505908966064,15,1,0.9375,0.055350553505535055,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,17,0.8531236052513123,16,1,0.9411764705882353,0.05904059040590406,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,18,0.8525853753089905,17,1,0.9444444444444444,0.06273062730627306,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,19,0.8519459366798401,18,1,0.9473684210526315,0.06642066420664207,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,20,0.8467081189155579,19,1,0.95,0.07011070110701106,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,21,0.8458905816078186,19,2,0.9047619047619048,0.07011070110701106,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,22,0.8455859422683716,20,2,0.9090909090909091,0.07380073800738007,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,23,0.8446382880210876,21,2,0.9130434782608695,0.07749077490774908,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,24,0.8437355756759644,22,2,0.9166666666666666,0.08118081180811808,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,25,0.8428734540939331,23,2,0.92,0.08487084870848709,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,26,0.8425995707511902,24,2,0.9230769230769231,0.08856088560885608,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,27,0.8411731123924255,24,3,0.8888888888888888,0.08856088560885608,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,28,0.8406571745872498,25,3,0.8928571428571429,0.09225092250922509,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,29,0.8396108150482178,26,3,0.896551724137931,0.0959409594095941,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,30,0.8378739356994629,27,3,0.9,0.0996309963099631,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,31,0.8373571038246155,28,3,0.9032258064516129,0.1033210332103321,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,32,0.8368382453918457,29,3,0.90625,0.1070110701107011,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,33,0.835308313369751,30,3,0.9090909090909091,0.11070110701107011,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,34,0.8331970572471619,31,3,0.9117647058823529,0.11439114391143912,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,35,0.8328831791877747,32,3,0.9142857142857143,0.11808118081180811,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,36,0.8317033052444458,33,3,0.9166666666666666,0.12177121771217712,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,37,0.8302375674247742,34,3,0.918918918918919,0.12546125461254612,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,38,0.8297280669212341,34,4,0.8947368421052632,0.12546125461254612,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,39,0.8271771669387817,35,4,0.8974358974358975,0.12915129151291513,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,40,0.8245862126350403,36,4,0.9,0.13284132841328414,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,41,0.8240606188774109,37,4,0.9024390243902439,0.13653136531365315,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,42,0.8228687644004822,38,4,0.9047619047619048,0.14022140221402213,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,43,0.820713996887207,39,4,0.9069767441860465,0.14391143911439114,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,44,0.8205875754356384,40,4,0.9090909090909091,0.14760147601476015,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,45,0.8191568851470947,41,4,0.9111111111111111,0.15129151291512916,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,46,0.8183208703994751,42,4,0.9130434782608695,0.15498154981549817,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,47,0.8168156743049622,43,4,0.9148936170212766,0.15867158671586715,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,48,0.8157387375831604,44,4,0.9166666666666666,0.16236162361623616,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,49,0.8150190711021423,45,4,0.9183673469387755,0.16605166051660517,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,50,0.8110008835792542,46,4,0.92,0.16974169741697417,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,51,0.810219407081604,47,4,0.9215686274509803,0.17343173431734318,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,52,0.8081243634223938,48,4,0.9230769230769231,0.17712177121771217,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,53,0.8080254793167114,49,4,0.9245283018867925,0.18081180811808117,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,54,0.8065105080604553,49,5,0.9074074074074074,0.18081180811808117,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,55,0.8055002689361572,50,5,0.9090909090909091,0.18450184501845018,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,56,0.801678478717804,51,5,0.9107142857142857,0.1881918819188192,271
vsb_rarefirst,a2_colorjitter,44,0.8,1,dead_knot,57,0.8001259565353394,52,5,0.9122807017543859,0.1918819188191882,271
vsb_rarefirst,a2_colorjitter,44,0.8,2,resin,1,0.9225133061408997,1,0,1.0,0.009900990099009901,101
vsb_rarefirst,a2_colorjitter,44,0.8,2,resin,2,0.9065122008323669,2,0,1.0,0.019801980198019802,101
vsb_rarefirst,a2_colorjitter,44,0.8,2,resin,3,0.8958829641342163,3,0,1.0,0.0297029702970297,101
vsb_rarefirst,a2_colorjitter,44,0.8,2,resin,4,0.8866423964500427,4,0,1.0,0.039603960396039604,101
vsb_rarefirst,a2_colorjitter,44,0.8,2,resin,5,0.8767522573471069,5,0,1.0,0.04950495049504951,101
vsb_rarefirst,a2_colorjitter,44,0.8,2,resin,6,0.8383064270019531,6,0,1.0,0.0594059405940594,101
vsb_rarefirst,a2_colorjitter,44,0.8,2,resin,7,0.830287754535675,7,0,1.0,0.06930693069306931,101
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,1,0.8954226970672607,1,0,1.0,0.0078125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,2,0.878635585308075,2,0,1.0,0.015625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,3,0.8775492310523987,3,0,1.0,0.0234375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,4,0.8735733032226562,4,0,1.0,0.03125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,5,0.8706496953964233,5,0,1.0,0.0390625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,6,0.8699237108230591,6,0,1.0,0.046875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,7,0.8691964745521545,7,0,1.0,0.0546875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,8,0.8687477111816406,8,0,1.0,0.0625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,9,0.8675085306167603,9,0,1.0,0.0703125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,10,0.8670490980148315,10,0,1.0,0.078125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,11,0.8637309670448303,11,0,1.0,0.0859375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,12,0.8635935187339783,12,0,1.0,0.09375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,13,0.8598663806915283,13,0,1.0,0.1015625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,14,0.8578816056251526,14,0,1.0,0.109375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,15,0.8546475768089294,15,0,1.0,0.1171875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,16,0.8519724607467651,16,0,1.0,0.125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,17,0.8508521914482117,17,0,1.0,0.1328125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,18,0.8502836227416992,18,0,1.0,0.140625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,19,0.8486170768737793,19,0,1.0,0.1484375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,20,0.847723126411438,20,0,1.0,0.15625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,21,0.8471444249153137,21,0,1.0,0.1640625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,22,0.8436538577079773,22,0,1.0,0.171875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,23,0.8434632420539856,23,0,1.0,0.1796875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,24,0.842197060585022,24,0,1.0,0.1875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,25,0.8409488797187805,25,0,1.0,0.1953125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,26,0.8407208323478699,26,0,1.0,0.203125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,27,0.8346288800239563,27,0,1.0,0.2109375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,28,0.8339945077896118,28,0,1.0,0.21875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,29,0.833547830581665,29,0,1.0,0.2265625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,30,0.829023540019989,30,0,1.0,0.234375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,31,0.8247745037078857,31,0,1.0,0.2421875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,32,0.8240068554878235,32,0,1.0,0.25,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,33,0.8234899640083313,33,0,1.0,0.2578125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,34,0.8230096101760864,34,0,1.0,0.265625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,35,0.8205217123031616,35,0,1.0,0.2734375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,36,0.8191481828689575,36,0,1.0,0.28125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,37,0.8188138604164124,37,0,1.0,0.2890625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,38,0.8164154887199402,38,0,1.0,0.296875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,39,0.8160219788551331,39,0,1.0,0.3046875,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,40,0.8143525123596191,40,0,1.0,0.3125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,41,0.8141136169433594,41,0,1.0,0.3203125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,42,0.811130702495575,42,0,1.0,0.328125,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,43,0.8104618787765503,43,0,1.0,0.3359375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,44,0.8066613078117371,44,0,1.0,0.34375,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,45,0.8035687208175659,45,0,1.0,0.3515625,128
vsb_rarefirst,a2_colorjitter,44,0.8,3,knot_with_crack,46,0.8030797243118286,46,0,1.0,0.359375,128
vsb_rarefirst,a2_colorjitter,44,0.8,4,crack,1,0.8659830689430237,1,0,1.0,0.004608294930875576,217
vsb_rarefirst,a2_colorjitter,44,0.8,4,crack,2,0.8479181528091431,2,0,1.0,0.009216589861751152,217
vsb_rarefirst,a2_colorjitter,44,0.8,4,crack,3,0.8366863131523132,3,0,1.0,0.013824884792626729,217
vsb_rarefirst,a2_colorjitter,44,0.8,4,crack,4,0.8256047964096069,4,0,1.0,0.018433179723502304,217
vsb_rarefirst,a2_colorjitter,44,0.8,4,crack,5,0.8102080225944519,5,0,1.0,0.02304147465437788,217
vsb_rarefirst,a2_colorjitter,44,0.8,4,crack,6,0.8050035834312439,6,0,1.0,0.027649769585253458,217
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,1,0.8780023455619812,1,0,1.0,0.00847457627118644,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,2,0.8776026368141174,2,0,1.0,0.01694915254237288,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,3,0.8758887052536011,3,0,1.0,0.025423728813559324,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,4,0.8687764406204224,4,0,1.0,0.03389830508474576,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,5,0.8663181662559509,5,0,1.0,0.0423728813559322,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,6,0.8641862869262695,6,0,1.0,0.05084745762711865,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,7,0.8620819449424744,7,0,1.0,0.059322033898305086,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,8,0.8579562306404114,8,0,1.0,0.06779661016949153,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,9,0.8555102348327637,9,0,1.0,0.07627118644067797,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,10,0.8524936437606812,10,0,1.0,0.0847457627118644,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,11,0.8516982197761536,11,0,1.0,0.09322033898305085,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,12,0.8495880365371704,12,0,1.0,0.1016949152542373,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,13,0.8467777371406555,13,0,1.0,0.11016949152542373,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,14,0.8429364562034607,14,0,1.0,0.11864406779661017,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,15,0.8423682451248169,15,0,1.0,0.1271186440677966,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,16,0.841884195804596,16,0,1.0,0.13559322033898305,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,17,0.8405445218086243,17,0,1.0,0.1440677966101695,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,18,0.8402825593948364,18,0,1.0,0.15254237288135594,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,19,0.8371681571006775,19,0,1.0,0.16101694915254236,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,20,0.8370423913002014,20,0,1.0,0.1694915254237288,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,21,0.8368440270423889,21,0,1.0,0.17796610169491525,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,22,0.8339007496833801,22,0,1.0,0.1864406779661017,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,23,0.8319514989852905,23,0,1.0,0.19491525423728814,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,24,0.8308246731758118,24,0,1.0,0.2033898305084746,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,25,0.8276309967041016,25,0,1.0,0.211864406779661,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,26,0.8267295360565186,26,0,1.0,0.22033898305084745,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,27,0.8230427503585815,27,0,1.0,0.2288135593220339,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,28,0.8195476531982422,28,0,1.0,0.23728813559322035,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,29,0.8175763487815857,29,0,1.0,0.2457627118644068,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,30,0.8152963519096375,30,0,1.0,0.2542372881355932,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,31,0.8131565451622009,31,0,1.0,0.2627118644067797,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,32,0.8112717270851135,32,0,1.0,0.2711864406779661,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,33,0.8089420199394226,33,0,1.0,0.2796610169491525,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,34,0.8044759035110474,34,0,1.0,0.288135593220339,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,35,0.8035761713981628,35,0,1.0,0.2966101694915254,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,36,0.8028278946876526,36,0,1.0,0.3050847457627119,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,37,0.8026444315910339,37,0,1.0,0.3135593220338983,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,38,0.802405834197998,38,0,1.0,0.3220338983050847,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,39,0.801289439201355,39,0,1.0,0.3305084745762712,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,40,0.8004934191703796,40,0,1.0,0.3389830508474576,118
vsb_rarefirst,a2_colorjitter,44,0.8,5,marrow,41,0.8000926375389099,41,0,1.0,0.3474576271186441,118
vsb_rarefirst,a2_colorjitter,44,0.8,6,knot_missing,1,0.8686164617538452,1,0,1.0,0.025,40
vsb_rarefirst,a2_colorjitter,44,0.8,6,knot_missing,2,0.8431384563446045,2,0,1.0,0.05,40
vsb_rarefirst,a2_colorjitter,44,0.8,6,knot_missing,3,0.8234659433364868,3,0,1.0,0.075,40
vsb_rarefirst,a2_colorjitter,44,0.8,6,knot_missing,4,0.8219215869903564,4,0,1.0,0.1,40
vsb_rarefirst,a2_colorjitter,44,0.8,6,knot_missing,5,0.8181569576263428,5,0,1.0,0.125,40
vsb_rarefirst,a2_colorjitter,44,0.8,6,knot_missing,6,0.810928225517273,6,0,1.0,0.15,40
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,1,0.8743631839752197,1,0,1.0,0.003355704697986577,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,2,0.8718376159667969,1,1,0.5,0.003355704697986577,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,3,0.8625646829605103,2,1,0.6666666666666666,0.006711409395973154,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,4,0.8624750971794128,3,1,0.75,0.010067114093959731,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,5,0.8583735227584839,4,1,0.8,0.013422818791946308,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,6,0.8572806715965271,5,1,0.8333333333333334,0.016778523489932886,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,7,0.8530499935150146,6,1,0.8571428571428571,0.020134228187919462,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,8,0.8444216251373291,7,1,0.875,0.02348993288590604,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,9,0.8385265469551086,8,1,0.8888888888888888,0.026845637583892617,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,10,0.8377547860145569,9,1,0.9,0.030201342281879196,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,11,0.8366812467575073,10,1,0.9090909090909091,0.03355704697986577,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,12,0.8365741968154907,11,1,0.9166666666666666,0.03691275167785235,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,13,0.8327109217643738,12,1,0.9230769230769231,0.040268456375838924,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,14,0.8267291188240051,13,1,0.9285714285714286,0.0436241610738255,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,15,0.8227858543395996,13,2,0.8666666666666667,0.0436241610738255,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,16,0.8210589289665222,14,2,0.875,0.04697986577181208,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,17,0.8209111094474792,15,2,0.8823529411764706,0.050335570469798654,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,18,0.8191331028938293,16,2,0.8888888888888888,0.053691275167785234,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,19,0.8134750127792358,17,2,0.8947368421052632,0.05704697986577181,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,20,0.8123385310173035,18,2,0.9,0.06040268456375839,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,21,0.8119283318519592,19,2,0.9047619047619048,0.06375838926174497,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,22,0.8099063038825989,20,2,0.9090909090909091,0.06711409395973154,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,23,0.808478057384491,21,2,0.9130434782608695,0.07046979865771812,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,24,0.8083271384239197,22,2,0.9166666666666666,0.0738255033557047,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,25,0.8071760535240173,23,2,0.92,0.07718120805369127,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,26,0.8063390254974365,24,2,0.9230769230769231,0.08053691275167785,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,27,0.8061161041259766,25,2,0.9259259259259259,0.08389261744966443,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,28,0.8050946593284607,26,2,0.9285714285714286,0.087248322147651,298
vsb_rarefirst,p4_a4_combined,42,0.8,0,live_knot,29,0.800991952419281,27,2,0.9310344827586207,0.09060402684563758,298
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,1,0.9422319531440735,1,0,1.0,0.0036900369003690036,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,2,0.9396047592163086,2,0,1.0,0.007380073800738007,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,3,0.9273959398269653,3,0,1.0,0.01107011070110701,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,4,0.926665723323822,4,0,1.0,0.014760147601476014,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,5,0.9233114719390869,5,0,1.0,0.01845018450184502,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,6,0.9187776446342468,6,0,1.0,0.02214022140221402,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,7,0.9163809418678284,7,0,1.0,0.025830258302583026,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,8,0.9163073897361755,8,0,1.0,0.02952029520295203,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,9,0.9159249663352966,9,0,1.0,0.033210332103321034,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,10,0.9144144058227539,10,0,1.0,0.03690036900369004,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,11,0.9130311608314514,11,0,1.0,0.04059040590405904,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,12,0.9129963517189026,12,0,1.0,0.04428044280442804,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,13,0.9128937721252441,13,0,1.0,0.04797047970479705,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,14,0.9095504283905029,14,0,1.0,0.05166051660516605,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,15,0.9090484380722046,15,0,1.0,0.055350553505535055,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,16,0.9069709777832031,15,1,0.9375,0.055350553505535055,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,17,0.9061288833618164,16,1,0.9411764705882353,0.05904059040590406,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,18,0.9047474265098572,17,1,0.9444444444444444,0.06273062730627306,271
vsb_rarefirst,p4_a4_combined,42,0.8,1,dead_knot,19,0.9047208428382874,18,1,0.9473684210526315,0.06642066420664207,271
